sku,quantity,price
Milliken-43450,1,221.76
Milliken-43439,1,221.76
Milliken-43440,1,221.76
Milliken-43441,1,221.76
Milliken-43442,1,221.76
Milliken-43443,1,221.76
Milliken-43444,1,221.76
Milliken-34622,1,221.76
Milliken-34626,1,221.76
Milliken-34627,1,221.76
Milliken-34631,1,221.76
Milliken-34632,1,221.76
Milliken-34633,1,221.76
Milliken-43445,1,221.76
Milliken-43446,1,221.76
Milliken-43447,1,221.76
Milliken-43448,1,221.76
Milliken-26859,1,221.76
Milliken-26855,1,221.76
Milliken-26852,1,221.76
Milliken-26856,1,221.76
Milliken-26860,1,221.76
Milliken-26857,1,221.76
Milliken-26851,1,221.76
Milliken-26861,1,221.76
Milliken-26862,1,221.76
Milliken-26858,1,221.76
Milliken-26863,1,221.76
Milliken-26846,1,221.76
Milliken-26854,1,221.76
Milliken-26847,1,221.76
Milliken-26848,1,221.76
Milliken-26849,1,221.76
Milliken-26850,1,221.76
Milliken-26853,1,221.76
Milliken-25937,1,221.76
Milliken-25927,1,221.76
Milliken-25930,1,221.76
Milliken-25949,1,221.76
Milliken-25941,1,221.76
Milliken-25944,1,221.76
Milliken-25929,1,221.76
Milliken-25932,1,221.76
Milliken-25938,1,221.76
Milliken-25948,1,221.76
Milliken-25946,1,221.76
Milliken-25934,1,221.76
Milliken-25945,1,221.76
Milliken-25933,1,221.76
Milliken-25936,1,221.76
Milliken-25925,1,221.76
Milliken-25926,1,221.76
Milliken-25942,1,221.76
Milliken-25923,1,221.76
Milliken-25939,1,221.76
Milliken-26315,1,221.76
Milliken-25940,1,221.76
Milliken-25950,1,221.76
Milliken-25943,1,221.76
Milliken-25947,1,221.76
Milliken-25931,1,221.76
Milliken-26314,1,221.76
Milliken-25924,1,221.76
Milliken-25935,1,221.76
Milliken-25928,1,221.76
Milliken-51195,1,221.76
Milliken-51200,1,221.76
Milliken-51202,1,221.76
Milliken-51206,1,221.76
Milliken-51208,1,221.76
Milliken-51203,1,221.76
Milliken-51205,1,221.76
Milliken-51194,1,221.76
Milliken-51197,1,221.76
Milliken-51209,1,221.76
Milliken-51196,1,221.76
Milliken-51201,1,221.76
Milliken-51199,1,221.76
Milliken-51207,1,221.76
Milliken-51204,1,221.76
Milliken-51198,1,221.76
Milliken-51162,1,221.76
Milliken-51163,1,221.76
Milliken-51164,1,221.76
Milliken-51165,1,221.76
Milliken-51166,1,221.76
Milliken-51167,1,221.76
Milliken-51192,1,221.76
Milliken-51193,1,221.76
Milliken-51186,1,221.76
Milliken-51187,1,221.76
Milliken-51188,1,221.76
Milliken-51189,1,221.76
Milliken-51190,1,221.76
Milliken-51191,1,221.76
Milliken-51180,1,221.76
Milliken-51181,1,221.76
Milliken-51182,1,221.76
Milliken-51183,1,221.76
Milliken-51184,1,221.76
Milliken-51185,1,221.76
Milliken-51174,1,221.76
Milliken-51175,1,221.76
Milliken-51176,1,221.76
Milliken-51177,1,221.76
Milliken-51178,1,221.76
Milliken-51179,1,221.76
Milliken-51168,1,221.76
Milliken-51169,1,221.76
Milliken-51170,1,221.76
Milliken-51171,1,221.76
Milliken-51172,1,221.76
Milliken-51173,1,221.76
Milliken-51212,1,221.76
Milliken-51216,1,221.76
Milliken-51217,1,221.76
Milliken-51213,1,221.76
Milliken-51214,1,221.76
Milliken-51211,1,221.76
Milliken-51210,1,221.76
Milliken-51215,1,221.76
Milliken-51224,1,221.76
Milliken-51225,1,221.76
Milliken-51220,1,221.76
Milliken-51221,1,221.76
Milliken-51222,1,221.76
Milliken-51219,1,221.76
Milliken-51218,1,221.76
Milliken-51223,1,221.76
Milliken-51234,1,221.76
Milliken-51239,1,221.76
Milliken-51240,1,221.76
Milliken-51241,1,221.76
Milliken-51236,1,221.76
Milliken-51237,1,221.76
Milliken-51238,1,221.76
Milliken-51235,1,221.76
Milliken-51232,1,221.76
Milliken-51233,1,221.76
Milliken-51228,1,221.76
Milliken-51229,1,221.76
Milliken-51230,1,221.76
Milliken-51227,1,221.76
Milliken-51226,1,221.76
Milliken-51231,1,221.76
Milliken-38587,1,221.76
Milliken-38588,1,221.76
Milliken-38590,1,221.76
Milliken-38591,1,221.76
Milliken-38592,1,221.76
Milliken-38593,1,221.76
Milliken-50915,1,221.76
Milliken-50916,1,221.76
Milliken-50917,1,221.76
Milliken-50918,1,221.76
Milliken-50919,1,221.76
Milliken-50920,1,221.76
Milliken-50909,1,221.76
Milliken-50910,1,221.76
Milliken-50911,1,221.76
Milliken-50912,1,221.76
Milliken-50913,1,221.76
Milliken-50914,1,221.76
Milliken-38600,1,221.76
Milliken-50904,1,221.76
Milliken-50905,1,221.76
Milliken-50906,1,221.76
Milliken-50907,1,221.76
Milliken-50908,1,221.76
Milliken-38594,1,221.76
Milliken-38595,1,221.76
Milliken-38597,1,221.76
Milliken-50935,1,221.76
Milliken-38603,1,221.76
Milliken-38604,1,221.76
Milliken-38606,1,221.76
Milliken-38607,1,221.76
Milliken-38608,1,221.76
Milliken-50929,1,221.76
Milliken-50930,1,221.76
Milliken-50931,1,221.76
Milliken-50932,1,221.76
Milliken-50933,1,221.76
Milliken-50934,1,221.76
Milliken-38527,1,221.76
Milliken-38528,1,221.76
Milliken-38529,1,221.76
Milliken-38530,1,221.76
Milliken-38531,1,221.76
Milliken-38532,1,221.76
Milliken-38523,1,221.76
Milliken-38524,1,221.76
Milliken-38525,1,221.76
Milliken-38526,1,221.76
Milliken-38533,1,221.76
Milliken-38534,1,221.76
Milliken-38535,1,221.76
Milliken-38536,1,221.76
Milliken-38537,1,221.76
Milliken-38538,1,221.76
Milliken-38539,1,221.76
Milliken-38540,1,221.76
Milliken-38541,1,221.76
Milliken-38542,1,221.76
Milliken-51242,1,302.41
Milliken-26493,1,221.76
Milliken-26498,1,221.76
Milliken-26500,1,221.76
Milliken-26505,1,221.76
Milliken-26503,1,221.76
Milliken-26504,1,221.76
Milliken-26506,1,221.76
Milliken-26478,1,221.76
Milliken-26487,1,221.76
Milliken-26501,1,221.76
Milliken-27123,1,221.76
Milliken-26479,1,221.76
Milliken-26480,1,221.76
Milliken-26486,1,221.76
Milliken-26483,1,221.76
Milliken-26485,1,221.76
Milliken-26494,1,221.76
Milliken-26491,1,221.76
Milliken-26490,1,221.76
Milliken-26488,1,221.76
Milliken-26481,1,221.76
Milliken-26489,1,221.76
Milliken-26502,1,221.76
Milliken-26482,1,221.76
Milliken-26499,1,221.76
Milliken-26496,1,221.76
Milliken-26495,1,221.76
Milliken-26492,1,221.76
Milliken-26484,1,221.76
Milliken-26497,1,221.76
Milliken-26326,1,221.76
Milliken-26338,1,221.76
Milliken-26337,1,221.76
Milliken-26327,1,221.76
Milliken-26331,1,221.76
Milliken-26336,1,221.76
Milliken-26333,1,221.76
Milliken-26322,1,221.76
Milliken-26323,1,221.76
Milliken-35567,1,221.76
Milliken-26330,1,221.76
Milliken-26463,1,221.76
Milliken-26318,1,221.76
Milliken-26334,1,221.76
Milliken-26339,1,221.76
Milliken-26320,1,221.76
Milliken-26335,1,221.76
Milliken-26325,1,221.76
Milliken-26319,1,221.76
Milliken-26328,1,221.76
Milliken-26317,1,221.76
Milliken-27003,1,221.76
Milliken-25842,1,221.76
Milliken-25839,1,221.76
Milliken-25827,1,221.76
Milliken-25835,1,221.76
Milliken-25843,1,221.76
Milliken-25834,1,221.76
Milliken-25826,1,221.76
Milliken-25847,1,221.76
Milliken-25841,1,221.76
Milliken-25840,1,221.76
Milliken-26930,1,221.76
Milliken-25831,1,221.76
Milliken-25845,1,221.76
Milliken-25825,1,221.76
Milliken-25828,1,221.76
Milliken-25837,1,221.76
Milliken-25838,1,221.76
Milliken-25832,1,221.76
Milliken-25846,1,221.76
Milliken-25844,1,221.76
Milliken-25830,1,221.76
Milliken-25833,1,221.76
Milliken-25836,1,221.76
Milliken-27140,1,221.76
Milliken-26997,1,221.76
Milliken-26993,1,221.76
Milliken-27141,1,221.76
Milliken-27116,1,221.76
Milliken-26996,1,221.76
Milliken-27118,1,221.76
Milliken-27117,1,221.76
Milliken-27115,1,221.76
Milliken-40193,1,221.76
Milliken-27119,1,221.76
Milliken-27120,1,221.76
Milliken-26989,1,221.76
Milliken-27142,1,221.76
Milliken-26992,1,221.76
Milliken-27143,1,221.76
Milliken-27121,1,221.76
Milliken-27092,1,221.76
Milliken-27144,1,221.76
Milliken-26995,1,221.76
Milliken-27145,1,221.76
Milliken-27146,1,221.76
Milliken-26990,1,221.76
Milliken-26994,1,221.76
Milliken-26991,1,221.76
Milliken-19066,1,221.76
Milliken-19086,1,221.76
Milliken-19071,1,221.76
Milliken-19077,1,221.76
Milliken-19089,1,221.76
Milliken-19080,1,221.76
Milliken-19037,1,221.76
Milliken-19040,1,221.76
Milliken-19046,1,221.76
Milliken-19049,1,221.76
Milliken-19052,1,221.76
Milliken-19059,1,221.76
Milliken-19158,1,221.76
Milliken-19100,1,221.76
Milliken-19106,1,221.76
Milliken-19110,1,221.76
Milliken-19112,1,221.76
Milliken-19140,1,221.76
Milliken-19152,1,221.76
Milliken-49051,1,221.76
Milliken-49052,1,221.76
Milliken-49053,1,221.76
Milliken-49054,1,221.76
Milliken-49698,1,221.76
Milliken-49699,1,221.76
Milliken-49700,1,221.76
Milliken-50013,1,221.76
Milliken-49692,1,221.76
Milliken-49693,1,221.76
Milliken-49694,1,221.76
Milliken-49695,1,221.76
Milliken-49696,1,221.76
Milliken-49697,1,221.76
Milliken-49061,1,221.76
Milliken-49062,1,221.76
Milliken-49688,1,221.76
Milliken-49689,1,221.76
Milliken-49690,1,221.76
Milliken-49691,1,221.76
Milliken-49055,1,221.76
Milliken-49056,1,221.76
Milliken-49057,1,221.76
Milliken-49058,1,221.76
Milliken-49059,1,221.76
Milliken-49060,1,221.76
Milliken-49049,1,221.76
Milliken-49050,1,221.76
Milliken-41685,1,221.76
Milliken-41686,1,221.76
Milliken-41680,1,221.76
Milliken-41681,1,221.76
Milliken-41682,1,221.76
Milliken-41683,1,221.76
Milliken-41684,1,221.76
Milliken-41687,1,221.76
Milliken-41688,1,221.76
Milliken-41689,1,221.76
Milliken-41690,1,221.76
Milliken-41691,1,221.76
Milliken-41692,1,221.76
Milliken-41693,1,221.76
Milliken-54275,1,221.76
Milliken-54276,1,221.76
Milliken-54277,1,221.76
Milliken-54278,1,221.76
Milliken-54279,1,221.76
Milliken-54281,1,221.76
Milliken-54282,1,221.76
Milliken-54283,1,221.76
Milliken-54284,1,221.76
Milliken-54291,1,221.76
Milliken-54292,1,221.76
Milliken-54293,1,221.76
Milliken-54294,1,221.76
Milliken-54285,1,221.76
Milliken-54286,1,221.76
Milliken-54287,1,221.76
Milliken-54288,1,221.76
Milliken-54289,1,221.76
Milliken-54290,1,221.76
Milliken-26432,1,221.76
Milliken-27128,1,221.76
Milliken-26412,1,221.76
Milliken-26409,1,221.76
Milliken-26429,1,221.76
Milliken-26427,1,221.76
Milliken-26416,1,221.76
Milliken-26413,1,221.76
Milliken-26422,1,221.76
Milliken-26408,1,221.76
Milliken-26421,1,221.76
Milliken-26436,1,221.76
Milliken-26410,1,221.76
Milliken-26434,1,221.76
Milliken-26423,1,221.76
Milliken-26433,1,221.76
Milliken-26430,1,221.76
Milliken-26426,1,221.76
Milliken-26414,1,221.76
Milliken-26419,1,221.76
Milliken-13535,1,221.76
Milliken-13537,1,221.76
Milliken-13539,1,221.76
Milliken-13542,1,221.76
Milliken-13545,1,221.76
Milliken-26417,1,221.76
Milliken-26435,1,221.76
Milliken-13546,1,221.76
Milliken-26425,1,221.76
Milliken-26428,1,221.76
Milliken-26418,1,221.76
Milliken-26424,1,221.76
Milliken-26415,1,221.76
Milliken-26411,1,221.76
Milliken-26431,1,221.76
Milliken-26420,1,221.76
Milliken-39963,1,221.76
Milliken-39964,1,221.76
Milliken-39965,1,221.76
Milliken-39966,1,221.76
Milliken-39967,1,221.76
Milliken-39968,1,221.76
Milliken-39969,1,221.76
Milliken-39970,1,221.76
Milliken-39971,1,221.76
Milliken-39972,1,221.76
Milliken-39973,1,221.76
Milliken-39974,1,221.76
Milliken-39975,1,221.76
Milliken-39976,1,221.76
Milliken-39977,1,221.76
Milliken-39978,1,221.76
Milliken-39979,1,221.76
Milliken-39980,1,221.76
Milliken-39981,1,221.76
Milliken-39982,1,221.76
Milliken-40161,1,221.76
Milliken-40162,1,221.76
Milliken-40163,1,221.76
Milliken-40164,1,221.76
Milliken-26998,1,221.76
Milliken-26474,1,221.76
Milliken-26476,1,221.76
Milliken-39201,1,221.76
Milliken-25818,1,221.76
Milliken-25713,1,221.76
Milliken-25725,1,221.76
Milliken-25710,1,221.76
Milliken-26999,1,221.76
Milliken-27129,1,221.76
Milliken-25718,1,221.76
Milliken-27001,1,221.76
Milliken-26464,1,221.76
Milliken-25723,1,221.76
Milliken-27154,1,221.76
Milliken-25709,1,221.76
Milliken-26466,1,221.76
Milliken-25722,1,221.76
Milliken-26468,1,221.76
Milliken-25823,1,221.76
Milliken-26470,1,221.76
Milliken-25820,1,221.76
Milliken-25720,1,221.76
Milliken-25711,1,221.76
Milliken-25708,1,221.76
Milliken-26472,1,221.76
Milliken-26980,1,221.76
Milliken-25712,1,221.76
Milliken-25717,1,221.76
Milliken-25728,1,221.76
Milliken-25726,1,221.76
Milliken-25815,1,221.76
Milliken-25819,1,221.76
Milliken-25816,1,221.76
Milliken-25724,1,221.76
Milliken-25817,1,221.76
Milliken-25716,1,221.76
Milliken-25727,1,221.76
Milliken-25714,1,221.76
Milliken-25715,1,221.76
Milliken-26208,1,221.76
Milliken-26220,1,221.76
Milliken-26211,1,221.76
Milliken-26221,1,221.76
Milliken-26244,1,221.76
Milliken-26210,1,221.76
Milliken-26229,1,221.76
Milliken-26217,1,221.76
Milliken-26207,1,221.76
Milliken-26205,1,221.76
Milliken-26206,1,221.76
Milliken-26247,1,221.76
Milliken-26243,1,221.76
Milliken-26241,1,221.76
Milliken-26212,1,221.76
Milliken-26237,1,221.76
Milliken-26236,1,221.76
Milliken-26232,1,221.76
Milliken-26250,1,221.76
Milliken-26228,1,221.76
Milliken-26218,1,221.76
Milliken-26238,1,221.76
Milliken-26231,1,221.76
Milliken-26216,1,221.76
Milliken-26223,1,221.76
Milliken-26252,1,221.76
Milliken-26227,1,221.76
Milliken-26248,1,221.76
Milliken-26246,1,221.76
Milliken-26239,1,221.76
Milliken-26245,1,221.76
Milliken-26288,1,221.76
Milliken-26289,1,221.76
Milliken-26263,1,221.76
Milliken-26286,1,221.76
Milliken-26275,1,221.76
Milliken-26266,1,221.76
Milliken-26261,1,221.76
Milliken-26279,1,221.76
Milliken-26259,1,221.76
Milliken-26283,1,221.76
Milliken-26273,1,221.76
Milliken-26295,1,221.76
Milliken-26274,1,221.76
Milliken-26277,1,221.76
Milliken-26280,1,221.76
Milliken-26264,1,221.76
Milliken-27130,1,221.76
Milliken-26269,1,221.76
Milliken-26253,1,221.76
Milliken-26284,1,221.76
Milliken-26278,1,221.76
Milliken-26294,1,221.76
Milliken-26258,1,221.76
Milliken-26285,1,221.76
Milliken-26268,1,221.76
Milliken-26260,1,221.76
Milliken-26290,1,221.76
Milliken-27131,1,221.76
Milliken-26254,1,221.76
Milliken-26272,1,221.76
Milliken-26267,1,221.76
Milliken-26281,1,221.76
Milliken-26601,1,221.76
Milliken-26602,1,221.76
Milliken-26594,1,221.76
Milliken-26595,1,221.76
Milliken-26596,1,221.76
Milliken-26603,1,221.76
Milliken-26604,1,221.76
Milliken-26592,1,221.76
Milliken-26593,1,221.76
Milliken-26597,1,221.76
Milliken-26598,1,221.76
Milliken-26599,1,221.76
Milliken-26600,1,221.76
Milliken-26581,1,221.76
Milliken-26582,1,221.76
Milliken-26583,1,221.76
Milliken-26584,1,221.76
Milliken-26585,1,221.76
Milliken-26579,1,221.76
Milliken-26586,1,221.76
Milliken-26587,1,221.76
Milliken-26588,1,221.76
Milliken-26589,1,221.76
Milliken-26590,1,221.76
Milliken-26578,1,221.76
Milliken-26580,1,221.76
Milliken-26605,1,221.76
Milliken-26606,1,221.76
Milliken-26607,1,221.76
Milliken-26609,1,221.76
Milliken-26608,1,221.76
Milliken-26591,1,221.76
Milliken-49309,1,221.76
Milliken-49300,1,221.76
Milliken-49301,1,221.76
Milliken-49310,1,221.76
Milliken-49302,1,221.76
Milliken-49303,1,221.76
Milliken-49304,1,221.76
Milliken-49305,1,221.76
Milliken-49324,1,221.76
Milliken-49325,1,221.76
Milliken-49311,1,221.76
Milliken-49326,1,221.76
Milliken-49318,1,221.76
Milliken-49319,1,221.76
Milliken-49320,1,221.76
Milliken-49321,1,221.76
Milliken-49322,1,221.76
Milliken-49323,1,221.76
Milliken-49312,1,221.76
Milliken-49313,1,221.76
Milliken-49314,1,221.76
Milliken-49315,1,221.76
Milliken-49316,1,221.76
Milliken-49317,1,221.76
Milliken-49306,1,221.76
Milliken-49307,1,221.76
Milliken-49308,1,221.76
Milliken-47231,1,221.76
Milliken-47232,1,221.76
Milliken-47233,1,221.76
Milliken-47234,1,221.76
Milliken-47235,1,221.76
Milliken-47236,1,221.76
Milliken-47225,1,221.76
Milliken-47226,1,221.76
Milliken-47227,1,221.76
Milliken-47228,1,221.76
Milliken-47229,1,221.76
Milliken-47230,1,221.76
Milliken-55636,1,221.76
Milliken-55624,1,221.76
Milliken-55619,1,221.76
Milliken-55625,1,221.76
Milliken-55620,1,221.76
Milliken-55621,1,221.76
Milliken-55628,1,221.76
Milliken-55622,1,221.76
Milliken-55629,1,221.76
Milliken-55623,1,221.76
Milliken-55612,1,221.76
Milliken-55630,1,221.76
Milliken-55631,1,221.76
Milliken-55613,1,221.76
Milliken-55614,1,221.76
Milliken-55618,1,221.76
Milliken-55615,1,221.76
Milliken-55616,1,221.76
Milliken-55617,1,221.76
Milliken-55610,1,221.76
Milliken-55611,1,221.76
Milliken-55632,1,221.76
Milliken-55633,1,221.76
Milliken-55634,1,221.76
Milliken-55635,1,221.76
Milliken-49634,1,221.76
Milliken-49635,1,221.76
Milliken-49636,1,221.76
Milliken-49637,1,221.76
Milliken-49638,1,221.76
Milliken-49639,1,221.76
Milliken-49618,1,221.76
Milliken-49619,1,221.76
Milliken-49614,1,221.76
Milliken-49615,1,221.76
Milliken-49616,1,221.76
Milliken-49617,1,221.76
Milliken-49620,1,221.76
Milliken-49621,1,221.76
Milliken-49622,1,221.76
Milliken-49623,1,221.76
Milliken-49624,1,221.76
Milliken-49625,1,221.76
Milliken-49626,1,221.76
Milliken-49628,1,221.76
Milliken-49629,1,221.76
Milliken-49630,1,221.76
Milliken-49631,1,221.76
Milliken-49632,1,221.76
Milliken-49633,1,221.76
Milliken-26744,1,221.76
Milliken-26866,1,221.76
Milliken-26865,1,221.76
Milliken-26869,1,221.76
Milliken-26746,1,221.76
Milliken-26864,1,221.76
Milliken-26739,1,221.76
Milliken-26867,1,221.76
Milliken-26742,1,221.76
Milliken-26745,1,221.76
Milliken-26868,1,221.76
Milliken-26740,1,221.76
Milliken-26870,1,221.76
Milliken-26743,1,221.76
Milliken-26741,1,221.76
Milliken-26719,1,221.76
Milliken-27133,1,221.76
Milliken-26721,1,221.76
Milliken-26718,1,221.76
Milliken-26727,1,221.76
Milliken-26716,1,221.76
Milliken-26737,1,221.76
Milliken-26724,1,221.76
Milliken-26731,1,221.76
Milliken-27096,1,221.76
Milliken-27095,1,221.76
Milliken-26722,1,221.76
Milliken-26736,1,221.76
Milliken-26712,1,221.76
Milliken-26725,1,221.76
Milliken-26735,1,221.76
Milliken-26720,1,221.76
Milliken-26730,1,221.76
Milliken-26714,1,221.76
Milliken-26729,1,221.76
Milliken-26734,1,221.76
Milliken-26713,1,221.76
Milliken-26717,1,221.76
Milliken-26715,1,221.76
Milliken-26733,1,221.76
Milliken-26728,1,221.76
Milliken-26738,1,221.76
Milliken-26723,1,221.76
Milliken-26726,1,221.76
Milliken-26732,1,221.76
Milliken-26764,1,221.76
Milliken-26773,1,221.76
Milliken-26755,1,221.76
Milliken-26748,1,221.76
Milliken-26772,1,221.76
Milliken-26759,1,221.76
Milliken-26754,1,221.76
Milliken-26749,1,221.76
Milliken-26763,1,221.76
Milliken-26774,1,221.76
Milliken-26752,1,221.76
Milliken-26766,1,221.76
Milliken-26757,1,221.76
Milliken-26770,1,221.76
Milliken-26765,1,221.76
Milliken-26769,1,221.76
Milliken-26775,1,221.76
Milliken-26753,1,221.76
Milliken-26767,1,221.76
Milliken-26747,1,221.76
Milliken-26750,1,221.76
Milliken-26761,1,221.76
Milliken-26768,1,221.76
Milliken-26758,1,221.76
Milliken-26771,1,221.76
Milliken-26760,1,221.76
Milliken-26751,1,221.76
Milliken-26756,1,221.76
Milliken-26762,1,221.76
Milliken-27132,1,221.76
Milliken-25311,1,221.76
Milliken-25314,1,221.76
Milliken-25323,1,221.76
Milliken-25324,1,221.76
Milliken-32437,1,221.76
Milliken-25326,1,221.76
Milliken-25318,1,221.76
Milliken-25330,1,221.76
Milliken-25312,1,221.76
Milliken-32394,1,221.76
Milliken-32389,1,221.76
Milliken-32397,1,221.76
Milliken-32391,1,221.76
Milliken-32392,1,221.76
Milliken-32393,1,221.76
Milliken-25332,1,221.76
Milliken-25903,1,221.76
Milliken-25317,1,221.76
Milliken-25328,1,221.76
Milliken-25321,1,221.76
Milliken-25319,1,221.76
Milliken-25310,1,221.76
Milliken-32379,1,221.76
Milliken-25296,1,221.76
Milliken-32388,1,221.76
Milliken-32381,1,221.76
Milliken-32377,1,221.76
Milliken-32371,1,221.76
Milliken-32382,1,221.76
Milliken-32378,1,221.76
Milliken-32372,1,221.76
Milliken-32373,1,221.76
Milliken-32374,1,221.76
Milliken-32383,1,221.76
Milliken-32375,1,221.76
Milliken-32376,1,221.76
Milliken-32384,1,221.76
Milliken-25308,1,221.76
Milliken-32385,1,221.76
Milliken-25302,1,221.76
Milliken-25300,1,221.76
Milliken-25298,1,221.76
Milliken-25299,1,221.76
Milliken-25293,1,221.76
Milliken-25855,1,221.76
Milliken-25307,1,221.76
Milliken-25292,1,221.76
Milliken-25856,1,221.76
Milliken-25304,1,221.76
Milliken-25291,1,221.76
Milliken-25290,1,221.76
Milliken-25305,1,221.76
Milliken-25309,1,221.76
Milliken-25297,1,221.76
Milliken-32386,1,221.76
Milliken-32387,1,221.76
Milliken-25289,1,221.76
Milliken-25271,1,221.76
Milliken-25286,1,221.76
Milliken-25273,1,221.76
Milliken-25279,1,221.76
Milliken-32363,1,221.76
Milliken-25277,1,221.76
Milliken-32364,1,221.76
Milliken-25275,1,221.76
Milliken-32366,1,221.76
Milliken-25276,1,221.76
Milliken-25269,1,221.76
Milliken-32367,1,221.76
Milliken-25284,1,221.76
Milliken-32368,1,221.76
Milliken-25288,1,221.76
Milliken-32369,1,221.76
Milliken-25267,1,221.76
Milliken-32370,1,221.76
Milliken-25266,1,221.76
Milliken-32357,1,221.76
Milliken-25287,1,221.76
Milliken-32358,1,221.76
Milliken-25274,1,221.76
Milliken-32359,1,221.76
Milliken-25268,1,221.76
Milliken-32360,1,221.76
Milliken-25281,1,221.76
Milliken-32361,1,221.76
Milliken-25282,1,221.76
Milliken-32362,1,221.76
Milliken-51445,1,221.76
Milliken-51446,1,221.76
Milliken-51447,1,221.76
Milliken-51448,1,221.76
Milliken-51449,1,221.76
Milliken-51450,1,221.76
Milliken-51451,1,221.76
Milliken-51452,1,221.76
Milliken-51441,1,221.76
Milliken-51442,1,221.76
Milliken-51443,1,221.76
Milliken-51444,1,221.76
Milliken-51453,1,221.76
Milliken-51454,1,221.76
Milliken-51455,1,221.76
Milliken-51456,1,221.76
Milliken-51457,1,221.76
Milliken-51459,1,221.76
Milliken-51458,1,221.76
Milliken-51460,1,221.76
Milliken-51461,1,221.76
Milliken-51463,1,221.76
Milliken-51462,1,221.76
Milliken-51464,1,221.76
Milliken-51465,1,221.76
Milliken-51466,1,221.76
Milliken-51467,1,221.76
Milliken-51468,1,221.76
Milliken-50493,1,221.76
Milliken-50494,1,221.76
Milliken-50495,1,221.76
Milliken-47554,1,221.76
Milliken-47555,1,221.76
Milliken-47556,1,221.76
Milliken-50489,1,221.76
Milliken-50490,1,221.76
Milliken-50491,1,221.76
Milliken-47548,1,221.76
Milliken-47550,1,221.76
Milliken-47551,1,221.76
Milliken-47552,1,221.76
Milliken-47553,1,221.76
Milliken-50492,1,221.76
Milliken-50505,1,221.76
Milliken-47557,1,221.76
Milliken-47558,1,221.76
Milliken-47559,1,221.76
Milliken-47560,1,221.76
Milliken-47561,1,221.76
Milliken-50503,1,221.76
Milliken-50504,1,221.76
Milliken-47562,1,221.76
Milliken-50501,1,221.76
Milliken-50502,1,221.76
Milliken-47564,1,221.76
Milliken-47569,1,221.76
Milliken-47565,1,221.76
Milliken-47570,1,221.76
Milliken-47566,1,221.76
Milliken-50496,1,221.76
Milliken-47567,1,221.76
Milliken-47568,1,221.76
Milliken-50497,1,221.76
Milliken-50500,1,221.76
Milliken-50498,1,221.76
Milliken-50499,1,221.76
Milliken-53639,1,221.76
Milliken-53640,1,221.76
Milliken-53669,1,221.76
Milliken-53670,1,221.76
Milliken-53633,1,221.76
Milliken-53634,1,221.76
Milliken-53635,1,221.76
Milliken-53636,1,221.76
Milliken-53637,1,221.76
Milliken-53638,1,221.76
Milliken-53627,1,221.76
Milliken-53628,1,221.76
Milliken-53615,1,221.76
Milliken-53616,1,221.76
Milliken-53617,1,221.76
Milliken-53629,1,221.76
Milliken-53618,1,221.76
Milliken-53619,1,221.76
Milliken-53620,1,221.76
Milliken-53630,1,221.76
Milliken-53631,1,221.76
Milliken-53632,1,221.76
Milliken-53621,1,221.76
Milliken-53622,1,221.76
Milliken-53623,1,221.76
Milliken-53624,1,221.76
Milliken-53625,1,221.76
Milliken-53626,1,221.76
Milliken-53657,1,221.76
Milliken-53658,1,221.76
Milliken-53659,1,221.76
Milliken-53660,1,221.76
Milliken-53649,1,221.76
Milliken-53650,1,221.76
Milliken-53651,1,221.76
Milliken-53652,1,221.76
Milliken-53653,1,221.76
Milliken-53654,1,221.76
Milliken-53643,1,221.76
Milliken-53644,1,221.76
Milliken-53645,1,221.76
Milliken-53646,1,221.76
Milliken-53647,1,221.76
Milliken-53648,1,221.76
Milliken-53614,1,221.76
Milliken-53642,1,221.76
Milliken-53667,1,221.76
Milliken-53668,1,221.76
Milliken-53661,1,221.76
Milliken-53662,1,221.76
Milliken-53663,1,221.76
Milliken-53664,1,221.76
Milliken-53665,1,221.76
Milliken-53666,1,221.76
Milliken-53655,1,221.76
Milliken-53656,1,221.76
Milliken-53613,1,221.76
Milliken-53641,1,221.76
Milliken-53607,1,221.76
Milliken-53608,1,221.76
Milliken-53609,1,221.76
Milliken-53610,1,221.76
Milliken-53611,1,221.76
Milliken-53612,1,221.76
Milliken-53601,1,221.76
Milliken-53602,1,221.76
Milliken-53603,1,221.76
Milliken-53604,1,221.76
Milliken-53605,1,221.76
Milliken-53606,1,221.76
Milliken-53595,1,221.76
Milliken-53596,1,221.76
Milliken-53597,1,221.76
Milliken-53598,1,221.76
Milliken-53599,1,221.76
Milliken-53600,1,221.76
Milliken-53589,1,221.76
Milliken-53590,1,221.76
Milliken-53591,1,221.76
Milliken-53592,1,221.76
Milliken-53593,1,221.76
Milliken-53594,1,221.76
Milliken-53587,1,221.76
Milliken-53588,1,221.76
Milliken-43545,1,221.76
Milliken-43546,1,221.76
Milliken-43547,1,221.76
Milliken-43548,1,221.76
Milliken-43554,1,221.76
Milliken-43555,1,221.76
Milliken-43556,1,221.76
Milliken-44706,1,221.76
Milliken-43557,1,221.76
Milliken-43558,1,221.76
Milliken-43559,1,221.76
Milliken-43560,1,221.76
Milliken-43561,1,221.76
Milliken-43562,1,221.76
Milliken-43568,1,221.76
Milliken-43569,1,221.76
Milliken-44709,1,221.76
Milliken-43573,1,221.76
